igdb_id,name,summary,description,url,artwork_hash,screenshot_hash
230820,Space Tail: Homecoming,"In Space Tail: Homecoming, you will travel together with the dog astronaut Bea to visit the home planets of comet Rose and the robot 808BY.","Title: ""Space Tail: Homecoming"" Summary: In Space Tail: Homecoming, you will travel together with the dog astronaut Bea to visit the home planets of comet Rose and the robot 808BY. Released on Mar 07, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Platform, Adventure, Indie, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/space-tail-homecoming,ar2266,sckg88
231674,Little Witch Nobeta: Bunny and Bear Kigu Skin Bundle,"The Bunny and Bear Kigu Skin Bundle includes:
- Bunny costume
- Bear kigurumi costume","Title: ""Little Witch Nobeta: Bunny and Bear Kigu Skin Bundle"" Summary: The Bunny and Bear Kigu Skin Bundle includes:
- Bunny costume
- Bear kigurumi costume Released on Mar 07, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/little-witch-nobeta-bunny-and-bear-kigu-skin-bundle,ar22oy,
232643,Pathfinder: Wrath of the Righteous - The Last Sarkorians,"The nation of Sarkoris was destroyed by the demons, yet the last of its people are ready to fight back. Meet Ulbrig Olesk, a Sarkorian shifter capable of turning into a mighty griffon. Explore a new region, fight new enemies... And maybe even find new love!","Title: ""Pathfinder: Wrath of the Righteous - The Last Sarkorians"" Summary: The nation of Sarkoris was destroyed by the demons, yet the last of its people are ready to fight back. Meet Ulbrig Olesk, a Sarkorian shifter capable of turning into a mighty griffon. Explore a new region, fight new enemies... And maybe even find new love! Released on Mar 07, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Role-playing (RPG), Strategy, Adventure, Indie. Themes: Fantasy. Player Perspectives: unknown.",https://www.igdb.com/games/pathfinder-wrath-of-the-righteous-the-last-sarkorians,ar22zm,scknc9
236701,Fire Emblem: Engage - Expansion Pass: Wave 3,"Obtain Emblem Bracelets to Engage with more Emblem characters and get support items and new accessories with the Paid DLC for the Fire Emblem Engage game. Purchase and download the Fire Emblem Engage: Expansion Pass today for Wave 1 and meet Edelgard, Dimitri, and Claude (as a one Emblem Bracelet) and take on Divine Paralogues to get Tiki as an Emblem character. As more waves become available, you can test your mettle in even more Divine Paralogues, obtain Emblem characters and accessories, and experience a brand-new story with added characters and locations.","Title: ""Fire Emblem: Engage - Expansion Pass: Wave 3"" Summary: Obtain Emblem Bracelets to Engage with more Emblem characters and get support items and new accessories with the Paid DLC for the Fire Emblem Engage game. Purchase and download the Fire Emblem Engage: Expansion Pass today for Wave 1 and meet Edelgard, Dimitri, and Claude (as a one Emblem Bracelet) and take on Divine Paralogues to get Tiki as an Emblem character. As more waves become available, you can test your mettle in even more Divine Paralogues, obtain Emblem characters and accessories, and experience a brand-new story with added characters and locations. Released on Mar 07, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/fire-emblem-engage-expansion-pass-wave-3,,
241397,League of Enthusiastic Losers: Premium Edition,"Just because others call you a loser, doesn't mean you are one. Make the journey to the 90s Moscow and experience an adventure about friendship and finding your true self.","Title: ""League of Enthusiastic Losers: Premium Edition"" Summary: Just because others call you a loser, doesn't mean you are one. Make the journey to the 90s Moscow and experience an adventure about friendship and finding your true self. Released on Mar 07, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Simulator, Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/league-of-enthusiastic-losers-premium-edition,ar2816,scloqq
241398,Little Mouse's Encyclopedia: Complete Edition,"Explore the incredible world of nature with a charming little mouse. Beautiful, hand-painted graphics and an interesting collection of facts will awaken the naturalist's soul in everyone.","Title: ""Little Mouse's Encyclopedia: Complete Edition"" Summary: Explore the incredible world of nature with a charming little mouse. Beautiful, hand-painted graphics and an interesting collection of facts will awaken the naturalist's soul in everyone. Released on Mar 07, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Adventure. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/little-mouses-encyclopedia-complete-edition,ar2818,sclor0
241400,Space Tail: Every Journey Leads Home - Deluxe Edition,"Space Tail is a 2.5D adventure platformer, which immerses the player in a deep, emotional plot, and lets him explore new planets and interact with alien civilizations.

This game includes 2 new locations in the Homecoming DLC.","Title: ""Space Tail: Every Journey Leads Home - Deluxe Edition"" Summary: Space Tail is a 2.5D adventure platformer, which immerses the player in a deep, emotional plot, and lets him explore new planets and interact with alien civilizations.

This game includes 2 new locations in the Homecoming DLC. Released on Mar 07, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Music, Platform, Strategy, Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/space-tail-every-journey-leads-home-deluxe-edition,ar2819,sclor6
238113,That's a Cow: Extended Edition,Soar through the air and don't get milked in this cute game.,"Title: ""That's a Cow: Extended Edition"" Summary: Soar through the air and don't get milked in this cute game. Released on Mar 08, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Music, Platform, Racing. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/thats-a-cow-extended-edition,ar280z,sclopm
241394,Brain Memory: Premium Edition,"Help your child harness the hidden potential of their mind. Use these colorfull cards to improve their memory skills.
Brain Memory improves on the classic formula of memory games. It lets you increase the difficulty level at your own pace, and customize challenges to one's taste.","Title: ""Brain Memory: Premium Edition"" Summary: Help your child harness the hidden potential of their mind. Use these colorfull cards to improve their memory skills.
Brain Memory improves on the classic formula of memory games. It lets you increase the difficulty level at your own pace, and customize challenges to one's taste. Released on Mar 08, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Strategy, Card & Board Game. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/brain-memory-premium-edition,ar2811,sclops
241395,Pixel Paint: Premium Edition,"Choose from a wide range of drawings, and expand your pixel art gallery!","Title: ""Pixel Paint: Premium Edition"" Summary: Choose from a wide range of drawings, and expand your pixel art gallery! Released on Mar 08, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Simulator, Adventure. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/pixel-paint-premium-edition,ar2814,scloqd
241396,Cat Tales: Premium Edition,Get on the dragon and fly on an adventure! Run around the flowery meadow with the little cute kitties. Travel on the back of big cats. Grab a magic umbrella and admire the meadows and fields from above. Discover more than 30 themes with fairy tale characters and animals. Play with colors and painting tools.,"Title: ""Cat Tales: Premium Edition"" Summary: Get on the dragon and fly on an adventure! Run around the flowery meadow with the little cute kitties. Travel on the back of big cats. Grab a magic umbrella and admire the meadows and fields from above. Discover more than 30 themes with fairy tale characters and animals. Play with colors and painting tools. Released on Mar 08, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Adventure. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/cat-tales-premium-edition,ar2815,scloqe
157819,Space Haters,"Space Haters is a tough-as-nails vertical shoot 'em up featuring classic arcade-style gameplay and set in the ruthless world of intergalactic music. After his sell-out gig, Photon is on his way to the greatest after-party the galaxy has seen. However, his haters want him gone. For good.","Title: ""Space Haters"" Summary: Space Haters is a tough-as-nails vertical shoot 'em up featuring classic arcade-style gameplay and set in the ruthless world of intergalactic music. After his sell-out gig, Photon is on his way to the greatest after-party the galaxy has seen. However, his haters want him gone. For good. Released on Mar 09, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Shooter, Indie, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/space-haters,ar20r1,scbl41
231325,Session: Skate Sim - Brandalised Pack,"The pack contains: 4 T-shirts, 4 sweatshirts and 8 exclusive skateboards, all in Brandalised colours.","Title: ""Session: Skate Sim - Brandalised Pack"" Summary: The pack contains: 4 T-shirts, 4 sweatshirts and 8 exclusive skateboards, all in Brandalised colours. Released on Mar 09, 2023. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Simulator. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/session-skate-sim-brandalised-pack,ar22lx,sckit0
231442,Mario Kart 8 Deluxe: Booster Course Pass - Wave 4,"In Wave 4 of the Mario Kart 8 Deluxe: Booster Course, you will get joined by Birdo as a racer! The pass will also contain 8 tracks, with Yoshi's Island being one of them.","Title: ""Mario Kart 8 Deluxe: Booster Course Pass - Wave 4"" Summary: In Wave 4 of the Mario Kart 8 Deluxe: Booster Course, you will get joined by Birdo as a racer! The pass will also contain 8 tracks, with Yoshi's Island being one of them. Released on Mar 09, 2023. Publishers: Nintendo. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Split screen. Genres: Racing. Themes: Action, Fantasy, Party. Player Perspectives: Third person.",https://www.igdb.com/games/mario-kart-8-deluxe-booster-course-pass-wave-4,,
